epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,67.7335,2.80608,11.3982,1.04811,0.00025,0.11765,4e-05,1e-05,2.62446,8.83431,0.94911,0.00018,0.00018,0.00018
